Date,Price
2016-06-09,0.0002634426418806
2016-06-10,0.0002593503626557
2016-06-11,0.0002504811276008
2016-06-12,0.0002606068786688
2016-06-13,0.000292712086495
2016-06-14,0.0003133109288268
2016-06-15,0.0003099805379387
2016-06-16,0.0003312017024975
2016-06-17,0.000318532025759
2016-06-18,0.0003224894341483
2016-06-19,0.0003308869835347
2016-06-20,0.0003176278993872
2016-06-21,0.0003035191898159
2016-06-22,0.0002546528534179
2016-06-23,0.0002844052802822
2016-06-24,0.000280695949412
2016-06-25,0.0002842241195107
2016-06-26,0.0002829060679394
2016-06-27,0.0002885238902226
2016-06-28,0.0002982936870971
2016-06-29,0.0002943721915147
2016-06-30,0.0002965136997873
2016-07-01,0.0002995225086406
2016-07-02,0.0003019433168373
2016-07-03,0.0002820540085661
2016-07-04,0.0002868978110306
2016-07-05,0.0002827897418998
2016-07-06,0.000281250832931
2016-07-07,0.0002754968487002
2016-07-08,0.0002743299803396
2016-07-09,0.000271029348719
2016-07-10,0.0002711002572609
2016-07-11,0.0002675080460502
2016-07-12,0.0002667622771567
2016-07-13,0.0002610175764242
2016-07-14,0.000260052037592
2016-07-15,0.0002607907358031
2016-07-16,0.0002623977933245
2016-07-17,0.0002600422858572
2016-07-18,0.000250572691091
2016-07-19,0.0002453064266557
2016-07-20,0.0002434508490485
2016-07-21,0.000237577177136
2016-07-22,0.0002376001655437
2016-07-23,0.0002383936583963
2016-07-24,0.0002450687069756
2016-07-25,0.0002442538896729
2016-07-26,0.0002405552079215
2016-07-27,0.0002336698748167
2016-07-28,0.0002379590527953
2016-07-29,0.000236886167157
2016-07-30,0.0002353623428384
2016-07-31,0.0002309930702943
2016-08-01,0.0002227989868475
2016-08-02,0.0002012574380179
2016-08-03,0.0002165755731124
2016-08-04,0.0002157701059992
2016-08-05,0.0002185199874229
2016-08-06,0.0002325520953118
2016-08-07,0.000264943584374
2016-08-08,0.0002367388841756
2016-08-09,0.0002395327831979
2016-08-10,0.0002385252137232
2016-08-11,0.0002402124645279
2016-08-12,0.0002398935881617
2016-08-13,0.0002359024918929
2016-08-14,0.0002483342729233
2016-08-15,0.0002379167882019
2016-08-16,0.0002584800484942
2016-08-17,0.0002458052986771
2016-08-18,0.0002421453554491
2016-08-19,0.0002308760852903
2016-08-20,0.0002345908710563
2016-08-21,0.0002334492216447
2016-08-22,0.0002280134812612
2016-08-23,0.0002229971899856
2016-08-24,0.0002306688628789
2016-08-25,0.0002285107030257
2016-08-26,0.0002308917793567
2016-08-27,0.0002264400901348
2016-08-28,0.0002240571889037
2016-08-29,0.0002203030830112
2016-08-30,0.0002255326847141
2016-08-31,0.0002271223406346
2016-09-01,0.0002223166838222
2016-09-02,0.0002272320236045
2016-09-03,0.000226611823899
2016-09-04,0.0002216317086836
2016-09-05,0.0002278179764904
2016-09-06,0.0002257295098275
2016-09-07,0.0002306282759083
2016-09-08,0.0002302400200845
2016-09-09,0.0002313871582943
2016-09-10,0.0002304547221981
2016-09-11,0.000228668116329
2016-09-12,0.0002249243431173
2016-09-13,0.0002283330141674
2016-09-14,0.0002248994966259
2016-09-15,0.0002295600842822
2016-09-16,0.0002468516410097
2016-09-17,0.0002362242330381
2016-09-18,0.0002370448040609
2016-09-19,0.0002357649943003
2016-09-20,0.0002316983744742
2016-09-21,0.0002275397377941
2016-09-22,0.0002223484982325
2016-09-23,0.0002279960207671
2016-09-24,0.0002247279748218
2016-09-25,0.0002259148087759
2016-09-26,0.0002291241305783
2016-09-27,0.0002291254983657
2016-09-28,0.0002273384928831
2016-09-29,0.0002301249238754
2016-09-30,0.0002340832013705
2016-10-01,0.0002332926478681
2016-10-02,0.0002317086224826
2016-10-03,0.0002363633390093
2016-10-04,0.0002277402950885
2016-10-05,0.0002289037544619
2016-10-06,0.0002263029609225
2016-10-07,0.0002276208274304
2016-10-08,0.000226603879861
2016-10-09,0.0002269988992615
2016-10-10,0.0002281775336773
2016-10-11,0.0002296880243959
2016-10-12,0.0002234308795904
2016-10-13,0.0002265406999226
2016-10-14,0.0002256818918656
2016-10-15,0.0002232700271839
2016-10-16,0.0002240027760853
2016-10-17,0.0002217639615353
2016-10-18,0.0002199284001741
2016-10-19,0.0002174595062091
2016-10-20,0.0002197827740498
2016-10-21,0.0002181356526188
2016-10-22,0.0002196530470517
2016-10-23,0.0002168794735519
2016-10-24,0.0002165093724738
2016-10-25,0.0002171902060095
2016-10-26,0.0002116892131633
2016-10-27,0.000216699625944
2016-10-28,0.0002175159218707
2016-10-29,0.0002191569827072
2016-10-30,0.0002199789879366
2016-10-31,0.0002191747640119
2016-11-01,0.0002191669899577
2016-11-02,0.0002236712685004
2016-11-03,0.000218173091819
2016-11-04,0.0002205157421347
2016-11-05,0.000222028519815
2016-11-06,0.0002209199808659
2016-11-07,0.0002406749862156
2016-11-08,0.0002276668295686
2016-11-09,0.0002286727622667
2016-11-10,0.0002299488185572
2016-11-11,0.0002262176358218
2016-11-12,0.0002231656379896
2016-11-13,0.0002218366088329
2016-11-14,0.0002226791250975
2016-11-15,0.0002178495503703
2016-11-16,0.0002188395954696
2016-11-17,0.0002188525830791
2016-11-18,0.0002162375430794
2016-11-19,0.0002145363097479
2016-11-20,0.0002154803308078
2016-11-21,0.0002178625381693
2016-11-22,0.00022060857259
2016-11-23,0.0002151793560074
2016-11-24,0.0002149236815237
2016-11-25,0.0002184485465572
2016-11-26,0.000216065865473
2016-11-27,0.0002140536758583
2016-11-28,0.0002144227036452
2016-11-29,0.0002104031460426
2016-11-30,0.0002137897889921
2016-12-01,0.0002159966843785
2016-12-02,0.0002146387785188
2016-12-03,0.000213059957196
2016-12-04,0.0002134379319951
2016-12-05,0.0002101957046823
2016-12-06,0.0002121995896401
2016-12-07,0.0002143562905674
2016-12-08,0.0002146875984559
2016-12-09,0.0002114502162289
2016-12-10,0.0002155493579484
2016-12-11,0.000221686512513
2016-12-12,0.0002198136120078
2016-12-13,0.00021802830919
2016-12-14,0.0002199123774294
2016-12-15,0.000217778803032
2016-12-16,0.0002159008404181
2016-12-17,0.0002161265136357
2016-12-18,0.0002198414256183
2016-12-19,0.0002166036271887
2016-12-20,0.0002205347256068
2016-12-21,0.0002250278509471
2016-12-22,0.000221739630831
2016-12-23,0.000229631345668
2016-12-24,0.0002259926226031
2016-12-25,0.0002269861795641
2016-12-26,0.0002275662989789
2016-12-27,0.00022734925011
2016-12-28,0.000221726513125
2016-12-29,0.0002302471840211
2016-12-30,0.0002248545383793
2016-12-31,0.0002253795214021
2017-01-01,0.0002207008590366
2017-01-02,0.0002214509581657
2017-01-03,0.0002227852020354
2017-01-04,0.000223147994387
2017-01-05,0.0002255091076015
2017-01-06,0.0002202105862381
2017-01-07,0.0002226306432074
2017-01-08,0.0002235183208979
2017-01-09,0.0002292034132412
2017-01-10,0.0002235407914528
2017-01-11,0.000207134365485
2017-01-12,0.0002118554727985
2017-01-13,0.0002128800287397
2017-01-14,0.0002103040265083
2017-01-15,0.000205455086188
2017-01-16,0.0002071651747658
2017-01-17,0.0002149798786823
2017-01-18,0.0002074555666737
2017-01-19,0.0002098695601214
2017-01-20,0.0002092423717396
2017-01-21,0.000207052878296
2017-01-22,0.0002060756249012
2017-01-23,0.0002072276579411
2017-01-24,0.0002011256422646
2017-01-25,0.0002028480648052
2017-01-26,0.0002069282863011
2017-01-27,0.0002093629966089
2017-01-28,0.0002089471539655
2017-01-29,0.0002080923126574
2017-01-30,0.0002084233314439
2017-01-31,0.0002108124626712
2017-02-01,0.0002074430130932
2017-02-02,0.0002107166504234
2017-02-03,0.000208141619107
2017-02-04,0.0002095731841808
2017-02-05,0.000206789863829
2017-02-06,0.0002068814571041
2017-02-07,0.0002038474763676
2017-02-08,0.0002086014523028
2017-02-09,0.0002101201783181
2017-02-10,0.0002107114393967
2017-02-11,0.000210185508735
2017-02-12,0.0002084321519607
2017-02-13,0.0002117177066581
2017-02-14,0.0002142635075119
2017-02-15,0.000208548677683
2017-02-16,0.0002177865783585
2017-02-17,0.0002123818094591
2017-02-18,0.0002038333471945
2017-02-19,0.0002069212855404
2017-02-20,0.0002108672260885
2017-02-21,0.0002161497615566
2017-02-22,0.0002088329956436
2017-02-23,0.0002129821251817
2017-02-24,0.0002124507328473
2017-02-25,0.0002098277909353
2017-02-26,0.0002135595529296
2017-02-27,0.000210529289098
2017-02-28,0.0002142776800106
2017-03-01,0.0002106625690471
2017-03-02,0.0002135004633221
2017-03-03,0.0002206669690613
2017-03-04,0.0002165475539708
2017-03-05,0.00021726160877
2017-03-06,0.00021872988163
2017-03-07,0.0002213238027632
2017-03-08,0.00021248585823
2017-03-09,0.0002178365415621
2017-03-10,0.0002042810415336
2017-03-11,0.0002189965829784
2017-03-12,0.000229256497366
2017-03-13,0.0002557866955995
2017-03-14,0.0002483199355315
2017-03-15,0.0002488210458511
2017-03-16,0.000242672368413
2017-03-17,0.0002205001232137
2017-03-18,0.0002157729366663
2017-03-19,0.0002319413084135
2017-03-20,0.0002368046163194
2017-03-21,0.0002492463027678
2017-03-22,0.0002430250171578
2017-03-23,0.0002417982517732
2017-03-24,0.0002668365332108
2017-03-25,0.0002946045661073
2017-03-26,0.0002807513882509
2017-03-27,0.0002553407660537
2017-03-28,0.0002819387452868
2017-03-29,0.0002740719462413
2017-03-30,0.000314621295833
2017-03-31,0.0003442260040189
2017-04-01,0.0003435458378383
2017-04-03,0.0004340857402938
2017-04-04,0.0004742158312192
2017-04-05,0.0004588212270549
2017-04-06,0.0004810107263639
2017-04-07,0.0004226706956047
2017-04-08,0.0004524959580619
2017-04-09,0.0004465291023408
2017-04-10,0.0004048556878445
2017-04-11,0.0003986502221761
2017-04-12,0.000428549719106
2017-04-13,0.0004259592794174
2017-04-14,0.0004215565684756
2017-04-15,0.0004171039441006
2017-04-16,0.0004564284017624
2017-04-17,0.0004743712474442
2017-04-18,0.0004558908578668
2017-04-19,0.0004610487246791
2017-04-20,0.0004563493204382
2017-04-21,0.0004699152882745
2017-04-22,0.0004683300246328
2017-04-23,0.0005238703100402
2017-04-24,0.0005141584910973
2017-04-25,0.0005408470528246
2017-04-26,0.0005674131134325
2017-04-27,0.0006329196276486
2017-04-28,0.0007052542752253
2017-04-29,0.000738675510637
2017-04-30,0.0007535442030099
2017-05-01,0.0006835309001224
2017-05-02,0.0006122204517834
2017-05-03,0.0006799607883005
2017-05-04,0.0007423952323626
2017-05-05,0.0008222492827446
2017-05-06,0.0011862879532518
2017-05-07,0.001336004656784
2017-05-08,0.0015212874809081
2017-05-09,0.0012405678363602
2017-05-10,0.0012989729926846
2017-05-11,0.0012030603510372
2017-05-12,0.0012127898344666
2017-05-13,0.0011690859593823
2017-05-14,0.0012008435876478
2017-05-15,0.0011229784544938
2017-05-16,0.0010693726136845
2017-05-17,0.0013380982943385
2017-05-18,0.0014831757742147
2017-05-19,0.0015306847415578
2017-05-20,0.0018512429837332
2017-05-21,0.0029188977833519
2017-05-22,0.0033079006301371
2017-05-23,0.003561301346665
2017-05-24,0.0035224669784749
2017-05-25,0.0030841418459126
2017-05-26,0.0026164508404643
2017-05-27,0.0024131232641457
2017-05-28,0.0025182002659937
2017-05-29,0.0027065677782401
2017-05-30,0.0024896255334517
2017-05-31,0.0025834572801669
2017-06-01,0.0027434243205848
2017-06-02,0.0029572182441733
2017-06-03,0.0032886584519936
2017-06-04,0.0032175325148331
2017-06-05,0.0038255391474306
2017-06-06,0.0037238823357809
2017-06-07,0.0032846703619627
2017-06-08,0.0034533898553808
2017-06-09,0.0033747342512485
2017-06-10,0.0032227962329268
2017-06-11,0.0035935740556634
2017-06-12,0.003182095307033
2017-06-13,0.0032851267010595
2017-06-14,0.0029801311792883
2017-06-15,0.0029593441066873
2017-06-16,0.0031029775307856
2017-06-17,0.0033592375326528
2017-06-18,0.0031342135919535
2017-06-19,0.0031566758271083
2017-06-20,0.0032756770396896
2017-06-21,0.0031358611220617
2017-06-22,0.003113888546124
2017-06-23,0.0031083649232445
2017-06-24,0.0030723582789838
2017-06-25,0.0028904655518285
2017-06-26,0.0026906572391043
2017-06-27,0.0025977021429178
2017-06-28,0.0027786654381903
2017-06-29,0.0026496118434563
2017-06-30,0.0025820771255097
2017-07-01,0.0023376765092413
2017-07-02,0.002464360833159
2017-07-03,0.0025345530112387
2017-07-04,0.0025003554918696
2017-07-05,0.0027189104927219
2017-07-06,0.0026397934679067
2017-07-07,0.0023964949262385
2017-07-08,0.0024266463016627
2017-07-09,0.0023216839289176
2017-07-10,0.0019095218813156
2017-07-11,0.0018008666174259
2017-07-12,0.0019283933306937
2017-07-13,0.0018164923086763
2017-07-14,0.0016721398540712
2017-07-15,0.0014949835245373
2017-07-16,0.0013055971694441
2017-07-17,0.0014950428597613
2017-07-18,0.0018024813306796
2017-07-19,0.001686984186374
2017-07-20,0.0018971662749338
2017-07-21,0.0019222199955039
2017-07-22,0.0020777903835503
2017-07-23,0.0019565739979713
2017-07-24,0.0019763917331215
2017-07-25,0.0017684351882993
2017-07-26,0.001777126592141
2017-07-27,0.0018219485602678
2017-07-28,0.0017636031882256
2017-07-29,0.0017613555763483
2017-07-30,0.0016949877675861
2017-07-31,0.0016683289247085
2017-08-01,0.0017987224959792
2017-08-02,0.0017872437495044
2017-08-03,0.0017869899360909
2017-08-04,0.0017861773491853
2017-08-05,0.0020625283821208
2017-08-06,0.0019000036134257
2017-08-07,0.0019406252120096
2017-08-08,0.001953469424041
2017-08-09,0.0019211123906214
2017-08-10,0.0018750526500149
2017-08-11,0.001821553131841
2017-08-12,0.0018297109331202
2017-08-13,0.0017600160235784
2017-08-14,0.0016896987230065
2017-08-15,0.0017248202428424
2017-08-16,0.0017030811791232
2017-08-17,0.0017299437812989
2017-08-18,0.001663153819271
2017-08-19,0.0016415148212474
2017-08-20,0.0016744121775361
2017-08-21,0.0016869666956054
2017-08-22,0.0016733294279004
2017-08-23,0.0016991970341546
2017-08-24,0.0017332318012777
2017-08-25,0.0016882047372333
2017-08-26,0.0016702759276028
2017-08-27,0.0016957337282343
2017-08-28,0.0017467051163292
2017-08-29,0.0018217540122059
2017-08-30,0.0020714704619388
2017-08-31,0.0020684485090391
2017-09-01,0.0024821179894327
2017-09-02,0.0021959142002271
2017-09-03,0.0021669255590865
2017-09-04,0.001816174333513
2017-09-05,0.0019391932670208
2017-09-06,0.002017203786484
2017-09-07,0.0019292610977346
2017-09-08,0.0016276166542873
2017-09-09,0.001586357791351
2017-09-10,0.0013943445104432
2017-09-11,0.0014494404516761
2017-09-12,0.0014378117548734
2017-09-13,0.0013835781279883
2017-09-14,0.0008576791469853
2017-09-15,0.0008817616486596
2017-09-16,0.0008568519186084
2017-09-17,0.000828178907734
2017-09-18,0.0009168803196493
2017-09-19,0.0008409671662749
2017-09-20,0.0008383792300233
2017-09-21,0.0007392426391436
2017-09-22,0.0007732544360924
2017-09-23,0.0009398068114156
2017-09-24,0.0008921703905774
2017-09-25,0.0011371761504993
2017-09-26,0.0011200927625933
2017-09-27,0.0011192775484624
2017-09-28,0.0010747868407022
2017-09-29,0.001063636090848
2017-09-30,0.0011254348659373
2017-10-01,0.0010671794935393
2017-10-02,0.0010623373063839
2017-10-03,0.001024130700197
2017-10-04,0.001014379736918
2017-10-05,0.0009894951244749
2017-10-06,0.0010187840771663
2017-10-07,0.0010225488444591
2017-10-08,0.0010465139910927
2017-10-09,0.0009572204593082
2017-10-10,0.0009820845657902
2017-10-11,0.0010196723446423
2017-10-12,0.001056184263363
2017-10-13,0.0010263055531744
2017-10-14,0.0010460312550593
2017-10-15,0.0010586944724224
2017-10-16,0.0011537365358976
2017-10-17,0.0010682593379841
2017-10-18,0.0010325249891569
2017-10-19,0.0010714181512278
2017-10-20,0.0010370599239703
2017-10-21,0.0009969369410206
2017-10-22,0.0010187653066944
2017-10-23,0.001021292152022
2017-10-24,0.0010726848331808
2017-10-25,0.0010576406773998
2017-10-26,0.0010356608876334
2017-10-27,0.0010234596445013
2017-10-28,0.000990138404301
2017-10-29,0.0012140764069289
2017-10-30,0.0011135870846615
2017-10-31,0.001122138193555
2017-11-01,0.0010969241223636
2017-11-02,0.001184322308974
2017-11-03,0.0011691798800199
2017-11-04,0.001143501385172
2017-11-05,0.001185597614209
2017-11-06,0.0011701662108911
2017-11-07,0.0011945752810177
2017-11-08,0.0012114829110356
2017-11-09,0.0014149999478831887
2017-11-10,0.0011630000080913305
2017-11-11,0.0012009999481961131
2017-11-12,0.0010379999876022339
2017-11-13,0.0012110000243410468
2017-11-14,0.0011840000515803695
2017-11-15,0.0013389999512583017
2017-11-16,0.0013899999903514981
2017-11-17,0.0013129999861121178
2017-11-18,0.0013729999773204327
2017-11-19,0.0013760000001639128
2017-11-20,0.0013940000208094716
2017-11-21,0.0013889999827370048
2017-11-22,0.0018230000277981162
2017-11-23,0.0018909999635070562
2017-11-24,0.0019079999765381217
2017-11-25,0.0020719999447464943
2017-11-26,0.0020260000601410866
2017-11-27,0.001988000003620982
2017-11-28,0.002363000065088272
2017-11-29,0.0020800000056624413
2017-11-30,0.002078999998047948
2017-12-01,0.002148000057786703
2017-12-02,0.0021490000654011965
2017-12-03,0.002222999930381775
2017-12-04,0.0024629998952150345
2017-12-05,0.0024790000170469284
2017-12-06,0.0026630000211298466
2017-12-07,0.0027199999894946814
2017-12-08,0.002778999973088503
2017-12-09,0.002616999903693795
2017-12-10,0.0025470000691711903
2017-12-11,0.0027979998849332333
2017-12-12,0.00330400001257658
2017-12-13,0.003461000043898821
2017-12-14,0.0037090000696480274
2017-12-15,0.0037620000075548887
2017-12-16,0.005932999774813652
2017-12-17,0.00598399993032217
2017-12-18,0.006432999856770039
2017-12-19,0.005665999837219715
2017-12-20,0.006661000195890665
2017-12-21,0.007424999959766865
2017-12-22,0.006053999997675419
2017-12-23,0.007259000092744827
2017-12-24,0.008581999689340591
2017-12-25,0.008930999785661697
2017-12-26,0.009410999715328217
2017-12-27,0.008871999569237232
2017-12-28,0.008485999889671803
2017-12-29,0.00939099956303835
2017-12-30,0.007860000245273113
2017-12-31,0.00897200033068657
2018-01-01,0.00890900008380413
2018-01-02,0.009145000018179417
2018-01-03,0.009320000186562538
2018-01-04,0.009643999859690666
2018-01-05,0.012167000211775303
2018-01-06,0.014863000251352787
2018-01-07,0.01708799973130226
2018-01-08,0.015045000240206718
2018-01-09,0.013419999741017818
2018-01-10,0.013101999647915363
2018-01-11,0.011469000019133091
2018-01-12,0.013055999763309956
2018-01-13,0.013023000210523605
2018-01-14,0.011683999560773373
2018-01-15,0.009856999851763248
2018-01-16,0.006821999792009592
2018-01-17,0.007648000027984381
2018-01-18,0.00796900037676096
2018-01-19,0.007871000096201897
2018-01-20,0.008448000065982342
2018-01-21,0.0071310000494122505
2018-01-22,0.00673400005325675
2018-01-23,0.006672999821603298
2018-01-24,0.007083000149577856
2018-01-25,0.007666999939829111
2018-01-26,0.007236999925225973
2018-01-27,0.007373000029474497
2018-01-28,0.007464999798685312
2018-01-29,0.0069670001976192
2018-01-30,0.006023999769240618
2018-01-31,0.006010000128298998
2018-02-01,0.005028999876230955
2018-02-02,0.004474999848753214
2018-02-03,0.005164000205695629
2018-02-04,0.004399000201374292
2018-02-05,0.0035329998936504126
2018-02-06,0.004360999912023544
2018-02-07,0.004296999890357256
2018-02-08,0.00456599984318018
2018-02-09,0.004999999888241291
2018-02-10,0.004989000037312508
2018-02-11,0.00495600001886487
2018-02-12,0.0054720002226531506
2018-02-13,0.005638000089675188
2018-02-14,0.006730000022798777
2018-02-15,0.007346999831497669
2018-02-16,0.007034000009298325
2018-02-17,0.0070489998906850815
2018-02-18,0.006424000021070242
2018-02-19,0.006697000004351139
2018-02-20,0.0070940000005066395
2018-02-21,0.006581000052392483
2018-02-22,0.006258999928832054
2018-02-23,0.006647999864071608
2018-02-24,0.0063240001909434795
2018-02-25,0.006142000202089548
2018-02-26,0.0063390000723302364
2018-02-27,0.006291000172495842
2018-02-28,0.006018000189214945
2018-03-01,0.006215000059455633
2018-03-02,0.005481999833136797
2018-03-03,0.0053010000847280025
2018-03-04,0.005501999985426664
2018-03-05,0.005218000151216984
2018-03-06,0.004610000178217888
2018-03-07,0.004023999907076359
2018-03-08,0.004025000147521496
2018-03-09,0.004145999904721975
2018-03-10,0.003973000217229128
2018-03-11,0.004209999926388264
2018-03-12,0.004031999967992306
2018-03-13,0.00395999988541007
2018-03-14,0.003524000057950616
2018-03-15,0.0035359999164938927
2018-03-16,0.0035099999513477087
2018-03-17,0.003298999974504113
2018-03-18,0.0031900000758469105
2018-03-19,0.00343999988399446
2018-03-20,0.0036510000936686993
2018-03-21,0.0036589999217540026
2018-03-22,0.0035280000884085894
2018-03-23,0.0035600000992417336
2018-03-24,0.003590000094845891
2018-03-25,0.003504999913275242
2018-03-26,0.0032889998983591795
2018-03-27,0.0031449999660253525
2018-03-28,0.003140999935567379
2018-03-29,0.002827000105753541
2018-03-30,0.0027630000840872526
2018-03-31,0.002819000044837594
2018-04-01,0.002718999981880188
2018-04-02,0.0027970001101493835
2018-04-03,0.0029800001066178083
2018-04-04,0.0027699999045580626
2018-04-05,0.002713999943807721
2018-04-06,0.0026700000744313
2018-04-07,0.0028019999153912067
2018-04-08,0.0028429999947547913
2018-04-09,0.0027630000840872526
2018-04-10,0.0030429998878389597
2018-04-11,0.003396000014618039
2018-04-12,0.0037980000488460064
2018-04-13,0.003994999919086695
2018-04-14,0.004149999935179949
2018-04-15,0.00457100011408329
2018-04-16,0.004585000220686197
2018-04-17,0.0047439998015761375
2018-04-18,0.005412000231444836
2018-04-19,0.005824000108987093
2018-04-20,0.0058929999358952045
2018-04-21,0.005413000006228685
2018-04-22,0.005539000034332275
2018-04-23,0.005481999833136797
2018-04-24,0.005799999926239252
2018-04-25,0.0050929998978972435
2018-04-26,0.005626999773085117
2018-04-27,0.005421999841928482
2018-04-28,0.005357000045478344
2018-04-29,0.005458999890834093
2018-04-30,0.005210000090301037
2018-05-01,0.005144000053405762
2018-05-02,0.005272999871522188
2018-05-03,0.0056409998796880245
2018-05-04,0.005268999841064215
2018-05-05,0.005179999861866236
2018-05-06,0.004970000125467777
2018-05-07,0.00481700012460351
2018-05-08,0.005303000099956989
2018-05-09,0.0050929998978972435
2018-05-10,0.0048699998296797276
2018-05-11,0.004362000152468681
2018-05-12,0.004472999833524227
2018-05-13,0.004329000134021044
2018-05-14,0.004459999967366457
2018-05-15,0.004515000153332949
2018-05-16,0.004385000094771385
2018-05-17,0.004188000224530697
2018-05-18,0.004017000086605549
2018-05-19,0.0042860000394284725
2018-05-20,0.004422999918460846
2018-05-21,0.004271000158041716
2018-05-22,0.0038509999867528677
2018-05-23,0.0035910001024603844
2018-05-24,0.0034990001004189253
2018-05-25,0.003513999981805682
2018-05-26,0.0034630000591278076
2018-05-27,0.00342399999499321
2018-05-28,0.0032259998843073845
2018-05-29,0.0034370000939816236
2018-05-30,0.0033539999276399612
2018-05-31,0.003398000029847026
2018-06-01,0.0034229999873787165
2018-06-02,0.003558000084012747
2018-06-03,0.0036899999249726534
2018-06-04,0.003531999886035919
2018-06-05,0.0036539998836815357
2018-06-06,0.0037869999650865793
2018-06-07,0.0037320000119507313
2018-06-08,0.0036589999217540026
2018-06-09,0.0035929998848587275
2018-06-10,0.0031820000149309635
2018-06-11,0.0032339999452233315
2018-06-12,0.003089000005275011
2018-06-13,0.0028170000296086073
2018-06-14,0.0029440000653266907
2018-06-15,0.0029009999707341194
2018-06-16,0.002894999925047159
2018-06-17,0.0028729999903589487
2018-06-18,0.0030269999988377094
2018-06-19,0.0030330000445246696
2018-06-20,0.003020999953150749
2018-06-21,0.0029879999347031116
2018-06-22,0.0026680000592023134
2018-06-23,0.002641000086441636
2018-06-24,0.0025100000202655792
2018-06-25,0.0024850000627338886
2018-06-26,0.002478000009432435
2018-06-27,0.0024369999300688505
2018-06-28,0.002357000019401312
2018-06-29,0.0024270000867545605
2018-06-30,0.002498999936506152
2018-07-01,0.002489000093191862
2018-07-02,0.0027030000928789377
2018-07-03,0.002638000063598156
2018-07-04,0.00267999991774559
2018-07-05,0.002598999999463558
2018-07-06,0.0025969999842345715
2018-07-07,0.002644999884068966
2018-07-08,0.0026110000908374786
2018-07-09,0.0026030000299215317
2018-07-10,0.0024109999649226665
2018-07-11,0.0024250000715255737
2018-07-12,0.0023060000967234373
2018-07-13,0.0023320000618696213
2018-07-14,0.0023620000574737787
2018-07-15,0.0023799999617040157
2018-07-16,0.0028540000785142183
2018-07-17,0.0032279998995363712
2018-07-18,0.0037120000924915075
2018-07-19,0.003843999933451414
2018-07-20,0.0034099998883903027
2018-07-21,0.003269999986514449
2018-07-22,0.0034580000210553408
2018-07-23,0.0034310000482946634
2018-07-24,0.0036200000904500484
2018-07-25,0.0035429999697953463
2018-07-26,0.003392999991774559
2018-07-27,0.0034179999493062496
2018-07-28,0.0034000000450760126
2018-07-29,0.00330700003542006
2018-07-30,0.0032730000093579292
2018-07-31,0.002945000072941184
2018-08-01,0.003160000080242753
2018-08-02,0.0029460000805556774
2018-08-03,0.0029180001001805067
2018-08-04,0.002744999947026372
2018-08-05,0.002836999949067831
2018-08-06,0.002778999973088503
2018-08-07,0.0026710000820457935
2018-08-08,0.00241499999538064
2018-08-09,0.0025549998972564936
2018-08-10,0.002392000053077936
2018-08-11,0.002403999911621213
2018-08-12,0.002403999911621213
2018-08-13,0.002331000054255128
2018-08-14,0.002259999979287386
2018-08-15,0.002303000073879957
2018-08-16,0.00229199999012053
2018-08-17,0.002455000067129731
2018-08-18,0.002394000068306923
2018-08-19,0.002472999971359968
2018-08-20,0.0023690001107752323
2018-08-21,0.0024240000639110804
2018-08-22,0.002314999932423234
2018-08-23,0.0023849999997764826
2018-08-24,0.002426000079140067
2018-08-25,0.002369999885559082
2018-08-26,0.002403999911621213
2018-08-27,0.002461999887600541
2018-08-28,0.002607000060379505
2018-08-29,0.002606000052765012
2018-08-30,0.0032059999648481607
2018-08-31,0.004794000182300806
2018-09-01,0.0062779998406767845
2018-09-02,0.004999000113457441
2018-09-03,0.005266000051051378
2018-09-04,0.005268999841064215
2018-09-05,0.0049310000613331795
2018-09-06,0.005009999964386225
2018-09-07,0.005307000130414963
2018-09-08,0.005692000035196543
2018-09-09,0.005828999914228916
2018-09-10,0.006891999859362841
2018-09-11,0.006328999996185303
2018-09-12,0.006455000024288893
2018-09-13,0.006554000079631805
2018-09-14,0.006180000025779009
2018-09-15,0.006165000144392252
2018-09-16,0.0065310001373291016
2018-09-17,0.00624299980700016
2018-09-18,0.005981000140309334
2018-09-19,0.005609000101685524
2018-09-20,0.005694999825209379
2018-09-21,0.005683999974280596
2018-09-22,0.005758000072091818
2018-09-23,0.0059009999968111515
2018-09-24,0.005677000153809786
2018-09-25,0.0056859999895095825
2018-09-26,0.005694999825209379
2018-09-27,0.005878999829292297
2018-09-28,0.005830999929457903
2018-09-29,0.0058650001883506775
2018-09-30,0.005905999802052975
2018-10-01,0.005942000076174736
2018-10-02,0.005824000108987093
2018-10-03,0.005704000126570463
2018-10-04,0.005644999910145998
2018-10-05,0.005669000092893839
2018-10-06,0.005545000080019236
2018-10-07,0.005561999976634979
2018-10-08,0.005578000098466873
2018-10-09,0.005634999834001064
2018-10-10,0.0055519999004900455
2018-10-11,0.004999999888241291
2018-10-12,0.005247000139206648
2018-10-13,0.0051819998770952225
2018-10-14,0.005158000160008669
2018-10-15,0.005218000151216984
2018-10-16,0.005016999784857035
2018-10-17,0.004598999861627817
2018-10-18,0.004385999869555235
2018-10-19,0.004470000043511391
2018-10-20,0.004550999961793423
2018-10-21,0.004517000168561935
2018-10-22,0.004366000182926655
2018-10-23,0.004172000102698803
2018-10-24,0.003911000210791826
2018-10-25,0.0037169998977333307
2018-10-26,0.003984000068157911
2018-10-27,0.004195000045001507
